Ano,Semana Epidemiologica,Cid IBGE,CRS,Nome Municipio,Sexo,Faixa Etaria,Raca Cor,Obitos,Investigacao,Descartados,Inconclusivos,Autoctones,Confirmados,Notificacoes
2024,21,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,6,0,0,0,0,6
2024,15,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,1,9,0,15,15,25
2024,14,431020,17,Ijuí,F,De 10 a 14 anos,Ignorada,0,0,0,0,2,2,2
2024,12,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,9,0,8,8,17
2024,17,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,2,0,0,1,1,3
2024,16,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,1,0,0,0,1,2
2024,13,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,2,4,0,3,3,9
2024,7,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,3,0,1,1,4
2024,16,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,4,1,0,6,6,11
2024,20,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,22,1,0,13,14,37
2024,17,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,11,0,0,5,5,16
2024,17,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,7,1,0,8,8,16
2024,21,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,11,0,0,0,0,11
2024,12,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,4,0,2,2,6
2024,10,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,10,0,5,5,15
2024,18,431020,17,Ijuí,M,De 20 a 29 anos,Amarela,0,1,0,0,0,0,1
2024,17,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,4,0,0,0,0,4
2024,10,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,1,0,0,0,1
2023,22,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2024,8,431020,17,Ijuí,M,De 80 ou mais anos,Ignorada,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,1,0,3,3,4
2024,16,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,1,0,0,0,0,1
2023,12,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,1,0,4,4,5
2024,2,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,1,1,3
2024,16,431020,17,Ijuí,M,De 70 a 79 anos,Parda,0,0,0,0,1,1,1
2024,13,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,2,1,1,1,4
2023,28,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,3,3,4
2024,7,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,4,0,2,3,7
2023,10,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,4,0,7,7,11
2023,9,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,2,2,3
2023,11,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,0,0,2,2,2
2023,20,431020,17,Ijuí,M,De 60 a 69 anos,Ignorada,0,0,0,0,1,1,1
2024,18,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,5,0,0,1,1,6
2023,13,431020,17,Ijuí,F,De 05 a 09 anos,Amarela,0,0,0,0,1,1,1
2023,10,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2023,33,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,26,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,2,2,2
2023,18,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,3,3,4
2023,19,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,1,0,2,2,3
2023,13,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,7,0,13,13,20
2023,13,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,0,0,6,6,6
2023,10,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,5,5,5
2023,17,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,4,4,4
2023,18,431020,17,Ijuí,M,De 05 a 09 anos,Parda,0,0,1,0,0,0,1
2023,14,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,0,0,4,4,4
2023,15,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,1,0,4,4,5
2023,48,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2023,40,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,50,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,45,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,13,431020,17,Ijuí,F,De 15 a 19 anos,Preta,0,0,0,0,1,1,1
2023,11,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2023,43,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2023,22,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,0,0,2,2,2
2024,19,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,3,0,0,1,1,4
2023,13,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,0,0,2,2,2
2023,4,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,2,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,11,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,3,0,0,0,3
2024,19,431020,17,Ijuí,M,De 05 a 09 anos,Parda,0,1,0,0,0,0,1
2023,13,431020,17,Ijuí,F,De 80 ou mais anos,Branca,1,0,2,0,7,7,9
2023,14,431020,17,Ijuí,F,De 70 a 79 anos,Ignorada,0,0,0,0,3,3,3
2023,16,431020,17,Ijuí,M,De 60 a 69 anos,Preta,0,0,0,0,1,1,1
2023,11,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,1,1,1
2023,20,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,2,0,1,1,3
2023,5,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,0,0,1,1,1
2023,33,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,51,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,3,0,0,0,3
2023,9,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,3,3,5
2024,12,431020,17,Ijuí,F,De 20 a 29 anos,Parda,0,0,1,0,0,0,1
2024,12,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,12,0,3,3,15
2023,12,431020,17,Ijuí,F,De 10 a 14 anos,Parda,0,0,0,0,2,2,2
2023,21,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,0,0,1,1,1
2024,1,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2024,6,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,4,0,0,0,4
2024,13,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,0,0,3,3,3
2024,14,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,4,1,4,4,9
2024,15,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,1,2,0,6,6,9
2024,16,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2024,5,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,2,0,1,1,3
2024,12,431020,17,Ijuí,F,De 01 a 04 anos,Branca,0,0,2,0,0,0,2
2024,15,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,0,1,0,0,0,1
2024,9,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2024,3,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,0,1,3
2024,13,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,2,0,10,10,12
2024,14,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,1,0,2,2,3
2024,21,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,2,0,0,0,0,2
2024,16,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2024,4,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2024,1,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,16,431020,17,Ijuí,M,De 05 a 09 anos,Parda,0,0,1,0,0,0,1
2023,44,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,12,431020,17,Ijuí,F,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2023,9,431020,17,Ijuí,M,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2023,12,431020,17,Ijuí,M,De 15 a 19 anos,Preta,0,0,0,0,1,1,1
2023,18,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,1,0,0,0,1
2024,18,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,1,1,0,0,0,2
2024,7,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2024,16,431020,17,Ijuí,M,De 30 a 39 anos,Preta,0,0,0,0,0,1,1
2024,14,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,3,3,4
2024,21,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,1,0,0,0,0,1
2024,17,431020,17,Ijuí,M,De 60 a 69 anos,Ignorada,0,5,0,0,0,0,5
2024,19,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,1,0,0,1,1,2
2024,17,431020,17,Ijuí,F,De 70 a 79 anos,Ignorada,0,1,0,0,0,0,1
2024,14,431020,17,Ijuí,F,De 30 a 39 anos,Ignorada,0,0,0,0,1,1,1
2024,21,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2024,17,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,3,0,0,0,0,3
2024,17,431020,17,Ijuí,M,De 05 a 09 anos,Ignorada,0,2,0,0,0,0,2
2024,16,431020,17,Ijuí,F,De 80 ou mais anos,Ignorada,0,0,0,0,2,2,2
2024,5,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2024,9,431020,17,Ijuí,M,Atï¿½ 01 ano,Branca,0,0,0,0,1,1,1
2024,15,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,1,0,0,0,0,1
2024,7,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2024,18,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,1,0,0,0,0,1
2024,14,431020,17,Ijuí,M,De 30 a 39 anos,Preta,0,1,0,0,0,0,1
2024,9,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,0,0,0,1,1
2023,14,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,3,3,3
2024,11,431020,17,Ijuí,F,Atï¿½ 01 ano,Branca,0,0,1,0,0,0,1
2023,35,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2024,14,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,2,0,0,0,2
2023,41,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2023,43,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2023,38,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2023,20,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,0,0,1,1,1
2023,15,431020,17,Ijuí,M,De 70 a 79 anos,Preta,0,0,0,0,1,1,1
2023,44,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2023,39,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2023,47,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2023,44,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2024,19,431020,17,Ijuí,F,De 80 ou mais anos,Branca,0,1,0,0,0,0,1
2019,20,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2015,10,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2015,11,431020,17,Ijuí,M,De 50 a 59 anos,Ignorada,0,0,1,0,0,0,1
2015,6,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2015,12,431020,17,Ijuí,M,De 40 a 49 anos,Ignorada,0,0,1,0,0,1,2
2015,13,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2015,38,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2015,8,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,1,0,0,0,1
2015,14,431020,17,Ijuí,M,De 01 a 04 anos,Ignorada,0,0,1,0,0,0,1
2015,21,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2015,11,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2015,11,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
2015,50,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,0,0,0,1,1
2016,14,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,2,2,2
2015,15,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,1,1,1,2
2016,11,431020,17,Ijuí,F,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2015,19,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,1,0,0,0,1
2015,15,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2015,19,431020,17,Ijuí,M,De 15 a 19 anos,Ignorada,0,0,1,0,0,0,1
2016,8,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,5,7,7
2016,12,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2016,11,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,3,3,5
2016,13,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,0,0,1,1,1
2016,9,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,3,3,4
2016,8,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,3,3,4
2016,11,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,3,3,4
2016,11,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,2,2,4
2016,14,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,0,0,3,3,3
2016,8,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,0,0,1,1,1
2016,5,431020,17,Ijuí,F,De 15 a 19 anos,Ignorada,0,0,1,0,0,0,1
2016,3,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2016,11,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2016,16,431020,17,Ijuí,M,De 20 a 29 anos,Ignorada,0,0,0,0,1,1,1
2016,9,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,2,2,4
2016,7,431020,17,Ijuí,M,De 30 a 39 anos,Ignorada,0,0,6,0,0,0,6
2016,50,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2016,14,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,0,1,3,3,4
2016,14,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2016,9,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,2,2,3
2015,10,431020,17,Ijuí,F,De 60 a 69 anos,Ignorada,0,0,1,0,0,0,1
2016,12,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,1,0,0,0,1
2015,52,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,13,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,1,1,3
2016,13,431020,17,Ijuí,M,De 70 a 79 anos,Ignorada,0,0,1,0,0,0,1
2016,10,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2016,10,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,0,0,3,3,3
2016,9,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,2,3,3
2016,4,431020,17,Ijuí,M,De 10 a 14 anos,Preta,0,0,1,0,0,0,1
2016,44,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,13,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,1,1,2
2016,10,431020,17,Ijuí,F,De 40 a 49 anos,Ignorada,0,0,1,0,0,0,1
2015,49,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2015,52,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,1,0,0,0,1
2016,7,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,1,2
2016,16,431020,17,Ijuí,M,De 50 a 59 anos,Parda,0,0,0,0,1,1,1
2016,9,431020,17,Ijuí,M,De 80 ou mais anos,Branca,0,0,0,0,1,1,1
2016,18,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2016,7,431020,17,Ijuí,M,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2016,49,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2016,18,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,0,0,1,1,1
2016,16,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2016,5,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2016,17,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,0,0,1,1,1
2016,5,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2016,19,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,1,1,1
2016,48,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2016,3,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2017,12,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2017,1,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2016,52,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2019,22,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,4,0,0,0,4
2019,23,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,2,0,0,0,2
2019,27,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2019,18,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2017,30,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,21,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2017,45,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,44,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,41,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2017,4,431020,17,Ijuí,F,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2017,10,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2017,9,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2017,3,431020,17,Ijuí,M,De 15 a 19 anos,Amarela,0,0,1,0,0,0,1
2017,10,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,5,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2017,13,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2017,14,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2017,2,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2018,36,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,0,0,0,1,1
2018,16,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2018,17,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,13,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,0,0,0,1,1
2018,8,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2019,47,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,9,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2019,21,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,2,0,1,2,4
2018,31,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,18,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2019,20,431020,17,Ijuí,M,De 50 a 59 anos,Branca,0,0,2,0,0,0,2
2019,17,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2019,11,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2019,21,431020,17,Ijuí,M,De 15 a 19 anos,Parda,0,0,1,0,0,0,1
2020,12,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2019,20,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,F,De 30 a 39 anos,Parda,0,0,0,0,1,1,1
2019,19,431020,17,Ijuí,F,De 60 a 69 anos,Parda,0,0,1,0,0,0,1
2019,48,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2020,16,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2019,18,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2019,19,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2019,25,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,46,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,46,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,2,0,0,0,2
2020,40,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,5,431020,17,Ijuí,M,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,43,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,10,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,51,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,3,0,0,0,3
2020,21,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,30,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2020,24,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2020,5,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2020,24,431020,17,Ijuí,F,De 70 a 79 anos,Branca,0,0,1,0,0,0,1
2020,16,431020,17,Ijuí,F,De 40 a 49 anos,Parda,0,0,2,0,0,0,2
2020,18,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,3,0,1,1,4
2020,43,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,2,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,24,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,2,0,0,0,2
2020,13,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2020,13,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2020,19,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,8,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,0,0,1,1,1
2020,7,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,44,431020,17,Ijuí,F,De 40 a 49 anos,Branca,0,0,1,0,0,0,1
2020,31,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,9,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,1,1,2
2020,49,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,20,431020,17,Ijuí,M,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2020,16,431020,17,Ijuí,M,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2020,28,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,3,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,15,431020,17,Ijuí,F,De 05 a 09 anos,Branca,0,0,1,0,0,0,1
2020,11,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,2,0,0,0,2
2020,15,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,0,0,1
2020,20,431020,17,Ijuí,F,De 30 a 39 anos,Branca,0,0,1,0,0,0,1
2020,13,431020,17,Ijuí,F,De 50 a 59 anos,Branca,0,0,1,0,0,0,1
2020,19,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,0,0,1,1,1
2020,18,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,23,431020,17,Ijuí,M,De 40 a 49 anos,Parda,0,0,1,0,0,0,1
2020,49,431020,17,Ijuí,M,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2020,17,431020,17,Ijuí,M,De 70 a 79 anos,Parda,0,0,1,0,0,0,1
2020,38,431020,17,Ijuí,M,De 20 a 29 anos,Branca,0,0,1,0,0,0,1
2020,41,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,1,0,0,0,1
2020,6,431020,17,Ijuí,F,De 15 a 19 anos,Branca,0,0,1,0,0,0,1
2023,17,431020,17,Ijuí,M,De 30 a 39 anos,Branca,0,0,18,0,22,22,40
2023,23,431020,17,Ijuí,F,De 60 a 69 anos,Branca,0,0,1,0,5,5,6
2023,16,431020,17,Ijuí,F,De 20 a 29 anos,Branca,0,0,20,0,56,57,77
2023,18,431020,17,Ijuí,F,De 10 a 14 anos,Branca,0,0,4,0,21,21,25
2020,17,431020,17,Ijuí,M,De 01 a 04 anos,Branca,0,0,0,0,1,1,1
2021,12,431020,17,Ijuí,M,De 40 a 49 anos,Branca,0,0,0,0,1,1,1
2023,16,431020,17,Ijuí,F,De 70 a 79 anos,Parda,0,0,1,0,1,1,2
